dummy,dummy,dummy,1
5,8,17,0.439627246
5,8,18,0.750791329
5,8,19,1.8148599
5,8,20,3.35E-10
5,9,1,0.375642699
5,9,2,0.194200717
5,9,3,0.14205078
5,9,4,0.109379673
5,9,5,0.067202349
5,9,6,0.042815644
5,9,7,0.025703216
5,9,8,0.01906392
5,9,9,0.018448874
5,9,10,0.011047785
5,9,11,0.346747775
5,9,12,0.161423928
5,9,13,0.10639095
5,9,14,0.076248752
5,9,15,0.044253265
5,9,16,0.027901671
5,9,17,0.016507161
5,9,18,0.018463114
5,9,19,0.026924372
5,9,20,1.79E-11
5,10,1,2.318800598
5,10,2,1.247588329
5,10,3,0.943811904
5,10,4,0.752630946
5,10,5,0.461470569
5,10,6,0.294999462
5,10,7,0.179262765
5,10,8,0.133658782
5,10,9,0.124360528
5,10,10,0.659602533
5,10,11,0.995882128
5,10,12,0.989961326
5,10,13,0.669416644
5,10,14,0.458450414
5,10,15,0.279031994
5,10,16,0.176193911
5,10,17,0.147587494
5,10,18,1.07E-11
5,10,19,1.08E-11
5,10,20,1.08E-11
5,11,1,6.154951878
5,11,2,3.184227884
5,11,3,2.330177277
5,11,4,1.796430243
5,11,5,1.105804128
5,11,6,0.70587468
5,11,7,0.42497675
5,11,8,0.314361454
5,11,9,0.852000388
5,11,10,1.545149828
5,11,11,1.610988348
5,11,12,1.775947156
5,11,13,1.752110894
5,11,14,1.265209547
5,11,15,0.728180543
5,11,16,0.459967975
5,11,17,0.384734291
5,11,18,0.700708454
5,11,19,1.241476535
5,11,20,2.90E-10
5,12,1,5.471889662
5,12,2,2.829783955
5,12,3,2.072186704
5,12,4,1.596201675
5,12,5,0.981853218
5,12,6,0.626248945
5,12,7,0.376746548
5,12,8,0.279688339
5,12,9,0.269384567
5,12,10,1.820743272
5,12,11,2.086921969
5,12,12,2.354723378
5,12,13,1.556636657
5,12,14,1.123286204
5,12,15,0.646557913
5,12,16,0.408081586
5,12,17,0.241953134
5,12,18,0.176467813
5,12,19,2.048131835
5,12,20,4.39E-07
5,13,1,64.20906483
5,13,2,36.02428603
5,13,3,28.17095712
5,13,4,23.23902221
5,13,5,14.20471993
5,13,6,9.056895922
5,13,7,5.530938244
5,13,8,4.488241602
5,13,9,7.94245327
5,13,10,8.008752578
5,13,11,7.611092488
5,13,12,8.176410771
5,13,13,34.30433352
5,13,14,7.821031219
5,13,15,6.658274663
5,13,16,6.001660722
5,13,17,4.862788537
5,13,18,7.477548615
5,13,19,8.193568263
5,13,20,2.46E-11
5,14,1,6.976771543
5,14,2,3.912899235
5,14,3,3.057914817
5,14,4,2.52255785
5,14,5,1.542330313
5,14,6,0.989289744
5,14,7,0.593902733
5,14,8,0.443837869
5,14,9,0.426070815
5,14,10,1.114512835
5,14,11,2.21509537
5,14,12,2.206353169
5,14,13,2.159379699
5,14,14,2.113090357
5,14,15,1.79273567
5,14,16,1.08540136
5,14,17,0.686099749
5,14,18,2.66E-12
5,14,19,2.67E-12
5,14,20,2.67E-12
6,1,1,57.84673148
6,1,2,64.17242548
6,1,3,66.99608209
6,1,4,95.92561505
6,1,5,102.7248628
6,1,6,74.96308712
6,1,7,91.73993501
6,1,8,99.8700906
6,1,9,111.3003872
6,1,10,122.4607133
6,1,11,122.4606462
6,1,12,111.0807549
6,1,13,110.5917372
6,1,14,115.6832803
6,1,15,120.5795168
6,1,16,124.5801881
6,1,17,123.9185826
6,1,18,114.2661267
6,1,19,105.2452609
6,1,20,273.6497203
6,2,1,69.04953992
6,2,2,75.75438555
6,2,3,99.78399372
6,2,4,108.8984599
6,2,5,102.7705439
6,2,6,106.2611063
6,2,7,94.95813343
6,2,8,101.3889031
6,2,9,98.76888086
6,2,10,92.8019874
6,2,11,85.26041589
6,2,12,76.65100586
6,2,13,79.95080388
6,2,14,71.07375139
6,2,15,72.06132314
6,2,16,72.78578706
6,2,17,66.01862903
6,2,18,70.52164695
6,2,19,67.38806452
6,2,20,335.2300327
6,3,1,70.69730629
6,3,2,71.940666
6,3,3,90.06243369
6,3,4,105.9281851
6,3,5,113.2639323
6,3,6,115.2877968
6,3,7,104.0561344
6,3,8,109.2269954
6,3,9,113.380501
6,3,10,131.9732437
6,3,11,124.3743124
6,3,12,111.0379044
6,3,13,110.7613191
6,3,14,100.926998
6,3,15,99.10921963
6,3,16,97.5727331
6,3,17,93.9936048
6,3,18,126.9662069
6,3,19,139.3392481
6,3,20,474.1758817
6,4,1,40.12978
6,4,2,34.41535496
6,4,3,28.93460769
6,4,4,45.65252788
6,4,5,64.49690422
6,4,6,105.5924785
6,4,7,97.31829127
6,4,8,151.277698
6,4,9,41.18022529
6,4,10,46.51795878
6,4,11,76.16800041
6,4,12,58.22213562
6,4,13,100.6249488
6,4,14,67.70173743
6,4,15,115.3036178
6,4,16,134.3487878
6,4,17,129.4763295
6,4,18,61.34924107
6,4,19,42.71597196
6,4,20,302.2450546
6,5,1,49.39722866
6,5,2,59.99092203
6,5,3,63.23749816
6,5,4,58.71613222
6,5,5,53.35903681
6,5,6,57.77504723
6,5,7,63.55815619
6,5,8,51.28554746
6,5,9,39.74697557
6,5,10,64.96794559
6,5,11,75.98901582
6,5,12,77.73572174
6,5,13,74.49302361
6,5,14,73.8153608
6,5,15,72.70086269
6,5,16,62.15421718
6,5,17,55.1489563
6,5,18,60.40994058
6,5,19,84.10492224
6,5,20,127.4026743
6,6,1,19.43712228
6,6,2,20.31321
6,6,3,27.38249148
6,6,4,34.506396
6,6,5,40.79206556
6,6,6,46.32947535
6,6,7,49.62459807
6,6,8,54.88173727
6,6,9,59.20241257
6,6,10,63.07874189
6,6,11,66.14683498
6,6,12,65.96054664
6,6,13,69.71556345
6,6,14,68.53782574
6,6,15,71.57331313
6,6,16,74.96148279
6,6,17,59.23769647
6,6,18,35.52038818
6,6,19,136.1811024
6,6,20,174.2232248
6,7,1,9.134871243
6,7,2,7.917860006
6,7,3,7.439300117
6,7,4,4.932645011
6,7,5,3.855062102
6,7,6,4.099712288
6,7,7,6.070098671
6,7,8,6.382739808
6,7,9,7.603860456
6,7,10,8.849884298
6,7,11,9.736365514
6,7,12,10.34710448
6,7,13,8.311076878
6,7,14,6.872262248
6,7,15,6.451999027
6,7,16,7.608199608
6,7,17,8.194617299
6,7,18,8.939271961
6,7,19,6.581276666
6,7,20,18.77529308
6,8,1,6.444756161
6,8,2,7.16792073
6,8,3,10.31503958
6,8,4,16.1923097
6,8,5,21.60031702
6,8,6,10.76503303
6,8,7,9.900679129
6,8,8,9.891368492
6,8,9,10.35417326
6,8,10,11.78270355
6,8,11,13.46340051
6,8,12,15.44581685
6,8,13,17.00195201
6,8,14,18.62814685
6,8,15,20.43795281
6,8,16,16.71202566
6,8,17,14.60190169
6,8,18,13.59536012
6,8,19,14.81147804
6,8,20,41.79495822
6,9,1,1.537542004
6,9,2,0.816112469
6,9,3,0.585152128
6,9,4,0.37355443
6,9,5,0.316681577
6,9,6,0.450482617
6,9,7,0.947893272
6,9,8,0.821207606
6,9,9,0.633552064
6,9,10,0.388935082
6,9,11,0.34482867
6,9,12,0.796845373
6,9,13,1.002979416
6,9,14,0.938231447
6,9,15,0.713408963
6,9,16,0.542716116
6,9,17,0.43861225
6,9,18,0.514083052
6,9,19,0.673936233
6,9,20,1.957511523
7,1,1,25.11379818
7,1,2,29.95192171
7,1,3,36.51891478
7,1,4,37.02635433
7,1,5,34.80606725
7,1,6,31.64817841
7,1,7,26.21716304
7,1,8,23.97633132
7,1,9,26.03298485
7,1,10,26.64213184
7,1,11,26.59891432
7,1,12,25.51736459
7,1,13,27.01928439
7,1,14,23.06156182
7,1,15,21.28574335
7,1,16,18.71430423
7,1,17,15.57242906
7,1,18,13.57251792
7,1,19,12.30826678
7,1,20,96.66182324
7,2,1,0.64969905
7,2,2,0.535232908
7,2,3,0.239076456
7,2,4,0.15290873
7,2,5,0.16316405
7,2,6,0.242847574
7,2,7,0.256685994
7,2,8,0.307183545
7,2,9,0.82590842
7,2,10,0.646106607
7,2,11,0.373220427
7,2,12,0.266139795
7,2,13,0.272251214
7,2,14,0.352843161
7,2,15,0.366915909
7,2,16,0.442339417
7,2,17,0.818828082
7,2,18,1.046605135
7,3,1,9.626308536
7,3,2,11.02985744
7,3,3,11.9931492
7,3,4,11.10408469
7,3,5,9.09718653
7,3,6,6.857630052
7,3,7,7.779537784
7,3,8,9.342028317
7,3,9,10.63384915
7,3,10,11.07249513
7,3,11,11.28883204
7,3,12,10.9568224
7,3,13,11.44960771
7,3,14,10.10575797
7,3,15,9.152205287
7,3,16,8.054780762
7,3,17,7.674688767
7,3,18,8.129345385
7,3,19,18.27255834
7,3,20,31.73268815
7,4,1,2.003977898
7,4,2,1.710008299
7,4,3,1.59546806
7,4,4,0.906585963
7,4,5,0.601198165
7,4,6,0.651521508
7,4,7,1.629598436
7,4,8,2.062288963
7,4,9,1.605939561
7,4,10,1.115336541
7,4,11,1.070040497
7,4,12,1.920711656
7,4,13,2.308050527
7,4,14,1.979888221
7,4,15,1.549101403
7,4,16,1.316356518
7,4,17,1.928395484
7,4,18,2.340756495
7,4,19,2.535130479
7,4,20,2.949022254
8,1,2,5.720077273
8,1,3,2.50232971
8,1,4,2.674027572
8,1,5,2.86547926
8,1,6,3.050479208
8,1,7,3.331286489
8,1,8,7.481561728
8,1,9,4.50494812
8,1,10,4.005426718
8,1,11,3.903864964
8,1,12,4.191514552
8,1,13,4.109333099
8,1,14,8.72052726
8,1,15,5.096548962
8,1,16,4.454765654
8,1,17,3.993611971
8,1,18,3.815879552
8,1,19,8.206127172
8,1,20,7.939563272
8,2,1,1.724530781
8,2,2,1.879338642
8,2,3,2.215252108
8,2,4,2.488916812
8,2,5,2.776517995
8,2,6,3.004659107
8,2,7,3.18034369
8,2,8,3.351473905
8,2,9,3.51916485
8,2,10,3.588925288
8,2,11,3.64865519
8,2,12,3.712224611
8,2,13,3.741047798
8,2,14,3.824029358
8,2,15,3.853338036
8,2,16,3.906226925
8,2,17,4.018386103
8,2,18,1.245968335
8,2,19,6.818258833
8,2,20,7.27335238
8,3,1,61.46422345
8,3,2,64.88915236
8,3,3,47.80319107
8,3,4,38.15638292
8,3,5,27.2921496
8,3,6,81.52494078
8,3,7,88.85998282
8,3,8,81.49767929
8,3,9,75.82560388
8,3,10,66.92526391
8,3,11,91.13615477
8,3,12,102.3524457
8,3,13,99.49690156
8,3,14,96.14249644
8,3,15,93.66270211
8,3,16,101.0317667
8,3,17,106.7639717
8,3,18,104.0677848
8,3,19,92.77535245
8,3,20,224.3806749
8,4,1,149.7852439
8,4,2,151.6663219
8,4,3,156.0684855
8,4,4,163.8403577
8,4,5,175.3269705
8,4,6,228.0797084
8,4,7,189.237934
8,4,8,211.6803701
8,4,9,234.1910373
8,4,10,232.2902634
8,4,11,282.8540258
8,4,12,234.4175559
8,4,13,262.8542693
8,4,14,252.8752861
8,4,15,269.0022373
8,4,16,312.0212491
8,4,17,261.0333421
8,4,18,449.6594834
8,4,20,402.3372655
8,5,1,11.87159683
8,5,2,12.45496496
8,5,3,12.5920746
8,5,4,13.14146558
8,5,5,13.87652687
8,5,6,14.74431319
8,5,7,15.65832482
8,5,8,16.52571824
8,5,9,23.02071476
8,5,10,21.1283451
8,5,11,20.43698127
8,5,12,20.7780461
8,5,13,20.87197063
8,5,14,21.36172985
8,5,15,21.4723705
8,5,16,21.71529609
8,5,17,22.96448225
8,5,18,22.64061704
8,5,19,22.75449506
8,5,20,65.48716313
9,1,1,2.591988358
9,1,2,6.030440335
9,1,3,6.006669762
9,1,4,7.713436313
9,1,5,8.031116528
9,1,6,10.41408278
9,1,7,10.58142072
9,1,8,12.67239228
9,1,9,13.3172774
9,1,10,14.58511549
9,1,11,14.88088767
9,1,12,16.19557156
9,1,13,16.27770284
9,1,14,17.49487442
9,1,15,17.62689485
9,1,16,18.77679256
9,1,17,18.1436704
9,1,18,22.45329914
9,1,19,16.19583695
9,1,20,35.80365977
9,2,1,4.957446933
9,2,2,5.795550167
9,2,3,7.482858608
9,2,4,9.056902041
9,2,5,10.80014056
9,2,6,12.39760102
9,2,7,13.83111605
9,2,8,15.28850756
9,2,9,16.7687618
9,2,10,17.74821054
9,2,11,18.64818226
9,2,12,19.55337294
9,2,13,20.24239714
9,2,14,21.23543627
9,2,15,21.84208746
9,2,16,22.5639134
9,2,17,23.61516162
9,2,18,24.83536216
9,2,19,26.72023165
9,2,20,43.48052891
9,3,1,3.78E-06
9,3,2,5.555281803
9,3,3,5.677742697
9,3,4,5.879935256
9,3,5,6.174742984
9,3,6,6.557395961
9,3,7,6.819366532
9,3,8,0.418674865
9,3,9,5.768707298
9,3,10,6.158001753
9,3,11,6.682726291
9,3,12,7.336989463
9,3,13,7.638128776
9,3,14,7.362525091
9,3,15,2.228825247
9,3,16,9.438241641
9,4,1,5.185287923
9,4,2,5.237837124
9,4,3,5.353300252
9,4,4,5.543938951
9,4,5,5.821900523
9,4,6,6.182687615
9,4,7,6.584639485
9,4,8,5.810365074
9,4,9,6.820314159
9,4,10,5.724034474
9,4,11,6.107092897
9,4,12,6.743564694
9,4,13,7.063304622
9,4,14,7.411849303
9,4,15,7.053046491
9,4,16,11.2182427
9,5,1,14.62052008
9,5,2,16.95766997
9,5,3,17.97618227
9,5,4,15.79392978
9,5,5,14.1781621
9,5,6,14.34344677
9,5,7,13.18166959
9,5,8,16.78347703
9,5,9,18.05128281
9,5,10,17.39583105
9,5,11,15.94999535
9,5,12,15.38719844
9,5,13,14.97455704
9,5,14,14.12332654
9,5,15,11.54960229
9,5,16,8.37753025
9,5,19,27.19001208
9,5,20,22.35869072
9,9,1,0.211037378
9,9,2,0.220544851
9,9,3,0.227453802
9,9,4,0.230759018
9,9,5,0.234714468
9,9,6,0.238599404
9,9,7,0.242595324
9,9,8,0.248201663
9,9,9,0.25567386
9,9,10,0.263036547
9,9,11,0.270869864
9,9,12,0.281661544
9,9,13,0.294954403
9,9,14,0.311250219
9,9,15,0.32877231
9,9,16,0.344708651
9,9,17,0.362855769
9,9,18,0.380100984
9,9,20,1.297544383
9,10,1,0.232141141
9,10,2,0.242599343
9,10,3,0.250164986
9,10,4,0.253802687
9,10,5,0.2581697
9,10,6,0.262454232
9,10,7,0.266853687
9,10,8,0.273046384
9,10,9,0.281279146
9,10,10,0.289334514
9,10,11,0.298049652
9,10,12,0.309995713
9,10,13,0.324674183
9,10,14,0.342657006
9,10,15,0.361946364
9,10,16,0.381525515
9,10,17,0.398362792
9,10,18,0.419181602
9,10,20,1.411682706
9,11,1,1.693977062
9,11,2,1.770751883
9,11,3,1.825397997
9,11,4,1.851725134
9,11,5,1.88346092
9,11,6,1.914442714
9,11,7,1.946169387
9,11,8,1.991479675
9,11,9,2.051746348
9,11,10,2.107502583
9,11,11,2.181976858
9,11,12,2.269076319
9,11,13,2.375428365
9,11,14,2.506778052
9,11,15,2.646898308
9,11,16,2.781959791
9,11,17,2.611272884
9,11,18,1.613612772
9,11,19,1.51121992
9,11,20,3.914707122
9,12,1,12.13742043
9,12,2,12.67447537
9,12,3,13.0287811
9,12,4,13.14356665
9,12,5,13.25911736
9,12,6,13.3332098
9,12,7,13.37356477
9,12,8,13.4860524
9,12,9,13.66301428
9,12,10,13.74610016
9,12,11,13.90760674
9,12,12,14.16092588
9,12,13,14.54209791
9,12,14,15.1543038
9,12,15,16.11294186
9,12,16,17.30279958
9,12,17,10.00000469
9,12,18,11.43567534
9,12,19,11.62114101
10,1,1,10.01440536
10,1,2,15.97593436
10,1,3,10.96909181
10,1,4,22.64742698
10,1,5,14.41181881
10,1,6,30.93695133
10,1,7,15.11967693
10,1,8,37.68781062
10,1,9,19.1376309
10,1,10,42.18823251
10,1,11,24.74296349
10,1,12,40.30233896
10,1,13,30.33793797
10,1,14,40.71590704
10,1,15,27.44710509
10,1,16,53.8608648
10,1,17,14.73558701
10,1,18,72.17476114
10,1,19,13.79670945
10,1,20,107.4351211
10,2,1,11.93522753
10,2,2,12.06940247
10,2,3,15.38478578
10,2,4,18.77126187
10,2,5,21.66503531
10,2,6,24.29395354
10,2,7,25.65740826
10,2,8,28.48891599
10,2,9,30.81325242
10,2,10,33.00697393
10,2,11,34.7906713
10,2,12,34.5960695
10,2,13,36.89660856
10,2,14,36.21575861
10,2,15,38.14046539
10,2,16,40.24187026
10,2,17,14.34188179
10,2,18,70.06981256
10,2,19,46.63121364
10,2,20,102.2927894
10,3,1,138.4482915
10,3,2,66.51772225
10,3,3,67.35636074
10,3,4,68.90486733
10,3,5,71.56288649
10,3,6,75.94514071
10,3,7,85.02680415
10,3,8,69.0145552
10,3,9,79.9648092
10,3,10,89.00150694
10,3,11,100.955458
10,3,12,85.50773405
10,3,13,107.8264321
10,3,14,75.2044842
10,3,15,96.24584096
10,3,16,108.7157504
10,3,17,192.1646401
10,3,20,181.2605421
10,4,1,4.06185826
10,4,2,4.103022301
10,4,3,4.193469518
10,4,4,4.342804981
10,4,5,4.560544193
10,4,6,4.843164185
10,4,7,4.463906309
10,4,8,1.246153321
10,4,9,4.03025437
10,4,10,5.023993447
10,4,11,5.611147404
10,4,12,5.779392926
10,4,13,5.745529356
10,4,14,5.064598991
10,4,15,2.973759652
10,4,16,4.371890571
10,4,17,5.607551226
10,4,18,6.556896043
10,4,19,5.982942538
10,5,1,0.510023485
10,5,2,31.74228313
10,5,3,33.59837722
10,5,4,34.79521696
10,5,5,36.54014895
10,5,6,38.80496299
10,5,7,41.32819344
10,5,8,5.101619289
10,5,9,18.99523525
10,5,10,42.7778172
10,5,11,44.90127983
10,5,12,45.45959467
10,5,13,52.9479505
10,5,14,49.91471009
10,5,15,7.020039369
10,5,16,25.63657235
10,5,17,79.53622076
10,5,19,46.58682593
10,5,20,59.66019439
10,8,1,241.748118
10,8,2,252.1736589
10,8,3,258.7080584
10,8,4,260.9185461
10,8,5,263.3147477
10,8,6,264.7709219
10,8,7,265.239114
10,8,8,266.9105121
10,8,9,268.8987165
10,8,10,268.2222284
10,8,11,266.4555661
10,8,12,264.7510168
10,8,13,215.671288
10,8,14,154.368371
10,8,15,148.7423062
10,8,16,171.8206875
10,8,17,164.2379572
10,8,18,190.5293706
10,8,19,205.272147
10,8,20,1434.594123
10,9,1,18.60098793
10,9,2,19.43334583
10,9,3,20.00328498
10,9,4,20.2817071
10,9,5,20.61547079
10,9,6,20.92389577
10,9,7,21.19162025
10,9,8,21.57566215
10,9,9,22.02007025
10,9,10,22.23349392
10,9,11,22.28105096
10,9,12,21.74388819
10,9,13,11.04320851
10,9,14,10.6925499
10,9,15,11.40024559
10,9,16,12.13676604
10,9,17,10.81198816
10,9,18,12.75242526
10,9,19,9.179028845
10,9,20,99.95068184
10,10,1,19.02389571
10,10,2,19.87469761
10,10,3,20.46027454
10,10,4,20.74406151
10,10,5,21.08377698
10,10,6,21.39333039
10,10,7,21.67343551
10,10,8,22.06638794
10,10,9,22.52220435
10,10,10,22.74118776
10,10,11,22.79339272
10,10,12,22.22469738
10,10,13,11.15620697
10,10,14,10.76756218
10,10,15,11.63550812
10,10,16,9.98043115
10,10,17,9.09968158
10,10,18,13.08302344
10,10,19,14.93363172
10,10,20,102.1231967
11,1,1,5.089873251
11,1,2,5.245351584
11,1,3,5.600237787
11,1,4,6.042109847
11,1,5,6.054187561
11,1,6,6.300724537
11,1,7,6.090861529
11,1,8,6.49813093
11,1,9,6.636838235
11,1,10,6.585514404
11,1,11,6.542594623
11,1,12,6.063928949
11,1,13,6.471651906
11,1,14,5.593922767
11,1,15,5.713177948
11,1,16,5.668729738
11,1,17,4.998209315
11,1,18,4.41273086
11,1,19,3.642674598
11,1,20,28.02925986
11,2,1,4.927503714
11,2,2,5.935105493
11,2,3,6.22145302
11,2,4,6.827753395
11,2,5,7.125898899
11,2,6,7.263276823
11,2,7,6.95624114
11,2,8,7.132327241
11,2,9,7.186292463
11,2,10,7.123241431
11,2,11,6.970784014
11,2,12,6.471972916
11,2,13,6.533176498
11,2,14,5.205845473
11,2,15,4.73462916
11,2,16,3.834220743
11,2,17,3.714240155
11,2,18,3.551063952
11,2,19,3.482140311
11,2,20,30.09053666
11,3,1,53.84146453
11,3,2,68.48269568
11,3,3,82.30001822
11,3,4,84.83741189
11,3,5,77.29845717
11,3,6,75.54985524
11,3,7,60.43120453
11,3,8,61.76623958
11,3,9,61.19472934
11,3,10,60.26243134
11,3,11,51.77082037
11,3,12,41.450727
11,3,13,39.50972135
11,3,14,42.6635373
11,3,15,53.48590924
11,3,16,41.65407941
11,3,17,49.02808448
11,3,18,90.23543737
11,3,19,77.52653927
11,3,20,177.2101094
11,4,1,35.27431119
11,4,2,38.48821938
11,4,3,37.67508199
11,4,4,38.95463037
11,4,5,40.97246332
11,4,6,40.67329815
11,4,7,33.28760043
11,4,8,39.87968273
11,4,9,43.73112419
11,4,10,50.08598224
11,4,11,42.20617248
11,4,12,39.85647958
11,4,13,41.16181226
11,4,14,39.61311981
11,4,15,36.68987288
11,4,16,40.28076879
11,4,17,40.57695192
11,4,18,41.80306603
11,4,19,46.99805091
11,4,20,77.71003704
11,7,1,111.8032055
11,7,2,116.7133627
11,7,3,119.9246368
11,7,4,121.255259
11,7,5,122.8157838
11,7,6,124.1234227
11,7,7,125.369883
11,7,8,127.324322
11,7,9,129.9675809
11,7,10,131.1874933
11,7,11,135.1010292
11,7,12,139.3842332
11,7,13,141.8028537
11,7,14,146.8405109
11,7,15,154.9017547
11,7,16,79.94454243
11,7,17,88.7382896
11,7,18,99.15015177
11,7,19,111.4739455
11,7,20,636.1788302
11,8,1,49.38539932
11,8,2,51.55451648
11,8,3,52.9618007
11,8,4,53.54317503
